,DATE,A(1),period,A(3),"H(SV,L)","H(RV,L)",H(SV),H(RV),"L(SV,20)","L(SV,40)","L(RV,20)","L(RV,40)",future,dataset
108,2004-04-12,2.5975058425350456e-05,1,2.6563347676100996e-05,2.1371414268086157e-05,2.105463990436365e-05,2.4203213453404432e-05,2.647688891373813e-05,2.1953385e-05,2.2185575e-05,2.4500021e-05,2.1337979e-05,5.3468868013807204e-05,training
109,2004-04-13,6.0183475636408504e-05,1,5.660431492639714e-05,4.2592963809565925e-05,3.97753769472487e-05,7.04569508940751e-05,5.2777874011791075e-05,4.6703335e-05,5.494277e-05,3.088949e-05,2.6771428e-05,5.12882288536015e-05,training
110,2004-04-14,5.8298105712325676e-05,1,5.252954260184011e-05,4.002407455933211e-05,4.310746831108817e-05,4.3606550437933517e-05,5.243604640114851e-05,3.514584e-05,3.7143076e-05,3.603077e-05,3.171733e-05,5.738189897535184e-05,training
111,2004-04-15,6.356666301629818e-05,1,6.146477523352494e-05,4.826828491948733e-05,4.746995212960553e-05,5.9443402531871e-05,5.708454050515197e-05,4.4070566e-05,5.0304254e-05,4.131752e-05,3.7531696e-05,3.9595363941425346e-05,training
112,2004-04-16,4.8188512050942134e-05,1,4.8281666147427524e-05,3.873392792534599e-05,4.011497599626232e-05,4.007279602385362e-05,4.553083602410204e-05,3.4256856e-05,3.5554633e-05,3.8616978e-05,3.6550315e-05,3.066896403602287e-05,training
113,2004-04-19,4.047079046770043e-05,1,4.164525443532609e-05,3.828949395265946e-05,3.824853952042712e-05,3.64640257441755e-05,3.999954462735791e-05,3.2625023e-05,3.1855623e-05,3.3500783e-05,3.2519005e-05,4.3813230403778896e-05,training
114,2004-04-20,5.1835258709921176e-05,1,4.89995814631327e-05,4.78913267683692e-05,4.363840417740929e-05,6.160033268560409e-05,4.812226881754754e-05,4.7355592e-05,5.1203115e-05,3.505997e-05,3.382764e-05,6.632495613112238e-05,training
115,2004-04-21,7.129878637652113e-05,1,6.519324539661089e-05,5.112776790198101e-05,5.277296366927957e-05,5.7800847411991654e-05,6.281058899072944e-05,4.708333e-05,4.849113e-05,4.2474992e-05,3.974255e-05,5.8337040137515294e-05,training
116,2004-04-22,6.43924733811027e-05,1,6.167789623080131e-05,4.27665285057341e-05,5.0058043943137975e-05,3.989087118120908e-05,5.7662930258660276e-05,3.6399695e-05,3.5436155e-05,4.572451e-05,4.2917636e-05,3.6065807165523684e-05,training
117,2004-04-23,4.513687457140608e-05,1,4.741774619078083e-05,4.0785017096682126e-05,4.043772496452418e-05,4.028635092013425e-05,4.2830801983639154e-05,3.6134174e-05,3.555348e-05,3.9381335e-05,3.8802445e-05,4.098228276446483e-05,training
118,2004-04-26,4.938763526390706e-05,1,4.925424727860527e-05,4.610038343036606e-05,4.361144781138233e-05,4.9590998617734516e-05,4.625586148355292e-05,4.2025487e-05,4.182306e-05,3.7624584e-05,3.741123e-05,4.422461437845774e-05,training
119,2004-04-27,5.2190939277005905e-05,1,4.9317525930694166e-05,4.497217674368857e-05,4.5111133067533794e-05,4.522215919323633e-05,4.8404150032805196e-05,4.1011626e-05,4.2227206e-05,3.781863e-05,3.8135277e-05,4.803516747251438e-05,training
120,2004-04-28,5.548552479521583e-05,1,5.2831832032220393e-05,4.9102831371966995e-05,4.556448936786897e-05,6.0445040787931255e-05,5.035657721785642e-05,5.4215117e-05,4.9607414e-05,3.929857e-05,3.768542e-05,0.0001005426359666902,training
121,2004-04-29,0.00010088322455921862,1,9.226320949657983e-05,6.63250613802647e-05,6.507634080039273e-05,9.728465800612996e-05,8.563465492296753e-05,7.248194e-05,7.0276896e-05,5.384962e-05,4.9302078e-05,8.506433959118401e-05,training
122,2004-04-30,8.750076541835518e-05,1,8.334168199781507e-05,6.746851694962796e-05,6.553382969130719e-05,8.585160713883674e-05,7.766078468187606e-05,6.324188e-05,7.125586e-05,6.1448074e-05,5.840273e-05,4.7243953321318454e-05,training
123,2004-05-03,5.480144492019753e-05,1,6.06751631555475e-05,4.8525430067846875e-05,5.1533143248129175e-05,4.3089413146950415e-05,5.2732451922984125e-05,3.9310715e-05,3.6785517e-05,5.2524898e-05,5.2290245e-05,8.228736493699635e-05,training
124,2004-05-04,8.509980675059839e-05,1,8.335669014529986e-05,6.564616159417339e-05,6.844151140617582e-05,6.746674068135933e-05,7.654636699626195e-05,5.5769902e-05,5.7409667e-05,5.8678634e-05,5.8828853e-05,6.775258779797125e-05,training
125,2004-05-05,7.25331097145883e-05,1,6.968840286969809e-05,6.343873390675548e-05,6.553829805222463e-05,5.994291339479681e-05,6.825380940079987e-05,5.6166264e-05,5.037348e-05,5.8548892e-05,5.9723767e-05,5.328186829749224e-05,training
126,2004-05-06,6.002179659872719e-05,1,6.237261729434925e-05,5.831144091145553e-05,5.687683801801051e-05,5.738014069310778e-05,5.7837599274866176e-05,5.0879025e-05,5.0151928e-05,5.3086198e-05,5.604737e-05,9.761092810030434e-05,training
127,2004-05-07,9.834848431500531e-05,1,9.298244695654977e-05,7.458143182986819e-05,7.441523728846462e-05,8.891136266231992e-05,8.697385724842898e-05,7.49898e-05,7.126266e-05,6.322741e-05,6.388126e-05,0.00010384183712725335,training
128,2004-05-10,0.00010373569770339447,1,9.77357063926551e-05,8.20198934151623e-05,8.181885660562309e-05,9.423337227201503e-05,9.311399651061018e-05,8.205756e-05,7.533545e-05,7.245229e-05,7.174176e-05,4.119877695150792e-05,training
129,2004-05-11,4.957481507633934e-05,1,5.6617604176015455e-05,5.2131315439833934e-05,5.325850353937653e-05,4.5427987768913223e-05,5.211285630711658e-05,4.7724865e-05,3.831653e-05,5.5258533e-05,5.867455e-05,0.00013258815504154498,training
130,2004-05-12,0.00012858962320045665,1,0.00012252595715220164,8.696650602053137e-05,9.16193685673195e-05,0.00010113414738186662,0.00011296078480412463,8.723618e-05,7.7764584e-05,7.220232e-05,7.164365e-05,8.794611079354009e-05,training
131,2004-05-13,8.99923306677372e-05,1,8.598840794743197e-05,7.893116033280382e-05,8.089719114467264e-05,7.803619692254973e-05,8.586595056745588e-05,7.2280236e-05,6.435086e-05,7.3991774e-05,7.419846e-05,0.00011995990232578667,training
132,2004-05-14,0.00011767129783122772,1,0.00011832525700964461,9.35520966204339e-05,9.397657818267891e-05,0.000106861167534396,0.00010742733646577527,9.4084295e-05,8.2715815e-05,8.3567065e-05,8.1771715e-05,0.00010795021689799808,training
133,2004-05-17,0.00010728778270573008,1,0.00010562895762107391,8.735498245492159e-05,9.091022237779955e-05,8.944756743148347e-05,0.00010040755778681862,8.844102e-05,7.25621e-05,8.693338e-05,8.573837e-05,3.0083045536634284e-05,training
134,2004-05-18,3.996420820646708e-05,1,5.1092248445196556e-05,5.295657560970442e-05,5.234760992709522e-05,4.513516042034392e-05,5.043483785913224e-05,4.490615e-05,3.35902e-05,5.507823e-05,6.139547e-05,6.103317758359027e-05,training
135,2004-05-19,6.672354059515004e-05,1,6.952350533035001e-05,7.259545474759537e-05,6.592262476693323e-05,8.537247713805527e-05,6.805043140551738e-05,7.763298e-05,6.843962e-05,5.3146985e-05,5.8939146e-05,3.796414204910003e-05,training
136,2004-05-20,4.677816560233231e-05,1,4.480410450106106e-05,5.098466872823958e-05,5.0430999857552266e-05,4.7924718303340254e-05,5.157897322779837e-05,4.7993697e-05,3.834863e-05,4.386469e-05,4.9335704e-05,4.608910312856465e-05,training
137,2004-05-21,5.380296710691553e-05,1,5.342203924387185e-05,5.2928785058222774e-05,5.044825460823582e-05,5.740566409019718e-05,5.4359024150784426e-05,5.703079e-05,4.746424e-05,4.2361804e-05,4.6585723e-05,6.042848011867614e-05,training
138,2004-05-24,6.620072213241515e-05,1,6.174662689705147e-05,5.5251486937269196e-05,5.3998143728718435e-05,6.536923059632298e-05,6.219271703076442e-05,6.319136e-05,5.5232824e-05,4.6418176e-05,4.8982078e-05,6.392050609816932e-05,training
139,2004-05-25,6.921991066942706e-05,1,6.583719228868735e-05,5.076302710880585e-05,5.8943872387053006e-05,4.6851904446433826e-05,6.564433977337785e-05,5.0289913e-05,4.019243e-05,5.0411447e-05,5.1807274e-05,3.822344049558823e-05,training
140,2004-05-26,4.700235376756921e-05,1,4.8569605218062036e-05,4.5703912026887964e-05,4.5864311542846364e-05,4.484569067298986e-05,4.8512027493462895e-05,4.519939e-05,3.7779915e-05,4.3153093e-05,4.6328267e-05,4.0497632268196914e-05,training
141,2004-05-27,4.896860882155464e-05,1,4.9618080241788066e-05,4.822203667099583e-05,4.7159611268145876e-05,4.8974856812763035e-05,4.9984690135993954e-05,4.4670076e-05,4.276626e-05,3.985543e-05,4.366968e-05,2.12890240420934e-05,training
142,2004-05-28,3.236094034807401e-05,1,3.254831149013149e-05,3.4464808745096826e-05,3.360960612671122e-05,3.387619300555916e-05,3.638368446299225e-05,3.0815165e-05,2.7910106e-05,3.0199986e-05,3.200141e-05,3.512732836152313e-05,training
143,2004-06-01,4.432547039975718e-05,1,4.228839545976168e-05,3.832849162487622e-05,3.927692918443287e-05,3.950635186804957e-05,4.4042980843211416e-05,3.550293e-05,3.2362306e-05,3.0731848e-05,3.065644e-05,2.678457335792781e-05,training
144,2004-06-02,3.711236533642961e-05,1,3.447510452340693e-05,3.3513033383575454e-05,3.259429662708057e-05,3.662215870671502e-05,3.741550961506168e-05,3.1538886e-05,3.058851e-05,2.8694227e-05,2.7584654e-05,2.456632014882439e-05,training
145,2004-06-03,3.519447449012871e-05,1,3.407201325120312e-05,3.201018977420739e-05,3.0083451752610194e-05,3.690271902551935e-05,3.514882670886485e-05,3.1806565e-05,3.359898e-05,2.6948894e-05,2.5170977e-05,4.084158469502098e-05,training
146,2004-06-04,4.9265988403047725e-05,1,4.5092396492965794e-05,3.673099047841351e-05,3.698198560763699e-05,4.37845493223268e-05,4.533218797362601e-05,3.7269678e-05,4.1160285e-05,3.036515e-05,2.8126566e-05,1.7730257447322075e-05,training
147,2004-06-07,2.928404820238788e-05,1,2.8369183170972658e-05,2.2956080208061193e-05,2.563787405271484e-05,2.3962541011178922e-05,3.0230513197175342e-05,1.937638e-05,2.0419586e-05,2.5358671e-05,2.2002032e-05,1.980010006429428e-05,training
148,2004-06-08,3.107362397853608e-05,1,3.082666952854763e-05,2.5029641169183248e-05,2.5319298929466598e-05,2.7424826208419904e-05,3.0495817028770423e-05,2.4001529e-05,2.7511855e-05,2.377245e-05,2.0159032e-05,2.2084145583185573e-05,training
149,2004-06-09,3.30483985332348e-05,1,2.996953564837484e-05,2.8200161314248317e-05,2.5786304919423783e-05,3.5621144382957647e-05,3.1200348160902485e-05,3.0503537e-05,3.524368e-05,2.3678416e-05,1.9506166e-05,1.1931200287467426e-05,training
150,2004-06-10,2.427021182049159e-05,1,2.2773859739104528e-05,1.8906116861794535e-05,1.870303623415366e-05,2.1761999451269308e-05,2.4119433393802092e-05,1.9926927e-05,2.2310673e-05,2.0838437e-05,1.7794559e-05,2.0985536246788558e-05,training
151,2004-06-14,3.209854628855433e-05,1,2.9334673756521905e-05,2.3726074806951005e-05,2.2064696485435254e-05,3.17353349139835e-05,2.8444476631792212e-05,2.8357685e-05,3.237212e-05,2.1796215e-05,1.7785243e-05,3.975371846133103e-05,training
152,2004-06-15,4.832542459228372e-05,1,4.2449939026458065e-05,3.102897266861388e-05,3.0483649459930706e-05,4.331671468935233e-05,4.073628013739561e-05,3.331272e-05,4.120537e-05,2.613895e-05,1.9542382e-05,1.958386683765817e-05,training
153,2004-06-16,3.0886669791191926e-05,1,2.9290987797500486e-05,2.28278644327094e-05,2.246245088815995e-05,2.5605241167678926e-05,2.7134418072758732e-05,2.2535098e-05,2.7476115e-05,2.4340818e-05,1.878944e-05,1.99883235674088e-05,training
154,2004-06-17,3.123636109628286e-05,1,3.0916835228134187e-05,2.2595721627637796e-05,2.2202056786810197e-05,2.531229523565638e-05,2.667666965292013e-05,2.393725e-05,2.8477607e-05,2.3378841e-05,1.8439168e-05,2.729847104637411e-05,training
155,2004-06-18,3.755667875771153e-05,1,3.4052156183516565e-05,2.6829572222892442e-05,2.698368981765472e-05,2.947234719227847e-05,3.179446358183453e-05,2.5439138e-05,3.163685e-05,2.464736e-05,1.8914716e-05,1.9072239268392198e-05,training
156,2004-06-21,3.0444319103820674e-05,1,2.829681455088319e-05,2.4499027554404193e-05,2.290852244337734e-05,2.722188465182568e-05,2.618241317485063e-05,2.5202491e-05,2.8549068e-05,2.3336674e-05,1.8195466e-05,3.122907112526833e-05,training
157,2004-06-22,4.09550563103029e-05,1,3.780677978331441e-05,2.668189221175472e-05,2.748314414469342e-05,3.0165988892071288e-05,3.3613401648827165e-05,2.825982e-05,3.206615e-05,2.5503048e-05,1.9164963e-05,2.393258407291917e-05,training
158,2004-06-23,3.464654938673597e-05,1,3.1952260150316215e-05,2.15210851177756e-05,2.4919418973177783e-05,2.0548010994300922e-05,2.8935762372509238e-05,2.3168917e-05,2.3513338e-05,2.5144729e-05,1.9059886e-05,2.232014830690399e-05,training
159,2004-06-24,3.3252445330806925e-05,1,3.184864593931143e-05,2.5275028511889214e-05,2.4260169538594804e-05,2.7766009380467802e-05,2.769943788321832e-05,2.6104548e-05,2.9846866e-05,2.444387e-05,1.876294e-05,2.558175960987717e-05,training
160,2004-06-25,3.607241846845073e-05,1,3.336936281067835e-05,2.6406176065634332e-05,2.5361354981886246e-05,3.0289624259168786e-05,2.944097793515042e-05,2.7428912e-05,3.368236e-05,2.4888192e-05,1.9105053e-05,3.3874552822006937e-05,training
161,2004-06-28,4.324232681188927e-05,1,3.946202313240735e-05,3.216361958779129e-05,2.980774878689209e-05,4.318282460589349e-05,3.515576280127206e-05,3.061834e-05,4.3025375e-05,2.7166836e-05,2.0596113e-05,1.8434405681224548e-05,training
162,2004-06-29,2.9892851312284584e-05,1,2.872615833176687e-05,2.195639109729781e-05,2.2102415132504113e-05,2.178332105297522e-05,2.475381032465224e-05,2.378953e-05,2.4469853e-05,2.4281047e-05,1.8714136e-05,3.372865714121762e-05,training
163,2004-06-30,4.311618612174968e-05,1,4.03825027159013e-05,2.5644299109818762e-05,2.9244561757934898e-05,2.506919327445031e-05,3.4898021144258264e-05,2.5505213e-05,2.8832917e-05,2.6623933e-05,2.0184982e-05,5.4725601606097555e-05,training
164,2004-07-01,6.12700413372947e-05,1,5.479817450941397e-05,4.091048134158656e-05,3.8519667079204546e-05,6.339910762813765e-05,4.9435330848340556e-05,3.8146845e-05,5.598572e-05,3.305956e-05,2.5562656e-05,3.629288650170593e-05,training
165,2004-07-02,4.533320625187462e-05,1,4.372707349116985e-05,3.4077722680819714e-05,3.353656673484761e-05,3.7581846094975926e-05,3.80937872867103e-05,3.228481e-05,3.640813e-05,3.304355e-05,2.646733e-05,2.6169450381775853e-05,training
166,2004-07-06,3.65805330278051e-05,1,3.7875491569889095e-05,3.018336212549535e-05,2.8714138870979244e-05,3.2155153822150716e-05,3.141378313487015e-05,2.7737444e-05,3.322417e-05,2.9394952e-05,2.430964e-05,2.550990580413072e-05,training
167,2004-07-07,3.601029402037264e-05,1,3.487924207183523e-05,2.877350754843233e-05,2.907790895477885e-05,2.744610188854857e-05,3.110116440040423e-05,2.5929923e-05,2.9438013e-05,2.7307884e-05,2.2426699e-05,4.974308404947868e-05,training
168,2004-07-08,5.696218109205461e-05,1,5.165641072137845e-05,4.126547699507147e-05,3.980374649902107e-05,5.2000454926573256e-05,4.7280603580523244e-05,3.505081e-05,4.514989e-05,3.2360236e-05,2.6565473e-05,3.199079047046348e-05,training
169,2004-07-09,4.161363512069514e-05,1,3.9402256646837097e-05,3.3159150667882405e-05,3.187624930152843e-05,3.6413040664120134e-05,3.534791237506325e-05,2.9266952e-05,3.62004e-05,3.1213956e-05,2.6602538e-05,4.4406736098891444e-05,training
170,2004-07-12,5.2348400823369925e-05,1,5.064867447300917e-05,3.7575758546603824e-05,3.7274345406248785e-05,4.3509141755047296e-05,4.367840501685113e-05,3.4984052e-05,4.010104e-05,3.399526e-05,2.9141593e-05,1.412052552291362e-05,training
171,2004-07-13,2.6163091682630926e-05,1,2.6683701500153378e-05,2.344517335112235e-05,2.214012222637426e-05,2.2678283937832432e-05,2.4018243604277446e-05,2.4689518e-05,2.3232971e-05,2.4972856e-05,2.10239e-05,4.408432745052251e-05,training
172,2004-07-14,5.2069647887078695e-05,1,4.908237003559081e-05,3.5946165499018276e-05,3.719123321462205e-05,3.91405756500657e-05,4.3863628694448115e-05,3.1864736e-05,3.657783e-05,2.9208648e-05,2.428246e-05,3.232135323319948e-05,training
173,2004-07-15,4.189943806428045e-05,1,3.8121848063747594e-05,3.340328101045305e-05,3.155339859342354e-05,3.913824377146557e-05,3.57685827160915e-05,3.215008e-05,3.4046556e-05,2.959627e-05,2.4079687e-05,3.357899538592875e-05,training
174,2004-07-16,4.298678930206656e-05,1,4.199383800456654e-05,3.481970286452745e-05,3.230337168520671e-05,4.3143176600240674e-05,3.672304683267433e-05,3.427653e-05,3.823929e-05,3.011589e-05,2.4906545e-05,5.3565325188915204e-05,training
175,2004-07-19,6.026687203698193e-05,1,5.551444794313104e-05,4.0604022006305374e-05,4.003543237088679e-05,5.274394979225692e-05,4.9993601524080025e-05,3.776853e-05,4.3721353e-05,3.5611167e-05,2.9511099e-05,4.299018496452028e-05,training
176,2004-07-20,5.112365765934417e-05,1,4.862607892698891e-05,3.926218729127595e-05,4.016618528027825e-05,3.9819698551833084e-05,4.427215128977613e-05,3.410001e-05,3.4634428e-05,3.6592795e-05,3.1397358e-05,4.4247503528422576e-05,training
177,2004-07-21,5.221072912381736e-05,1,5.140896363409403e-05,4.4899166463365985e-05,4.09015769815615e-05,6.123039620850555e-05,4.5264523877982145e-05,4.1282226e-05,4.8460246e-05,3.738541e-05,3.3097196e-05,9.288687999827823e-05,training
178,2004-07-22,9.426409549267468e-05,1,8.629709153691011e-05,5.725476918594531e-05,6.096209224358115e-05,6.847661277804025e-05,7.860740944848379e-05,4.611228e-05,5.2819258e-05,5.0473118e-05,4.3513537e-05,6.619932981210141e-05,training
179,2004-07-23,7.119017047716572e-05,1,6.862278372469257e-05,5.877319652188401e-05,5.644211730251973e-05,6.929548332586543e-05,6.293177701011726e-05,4.861411e-05,5.0216877e-05,5.3413136e-05,4.655015e-05,8.054242248152382e-05,training
180,2004-07-26,8.359113806077591e-05,1,8.371799247318264e-05,6.338325402631858e-05,6.383419599696387e-05,7.15245943144056e-05,7.334478088957644e-05,5.2403917e-05,5.1186904e-05,5.9244358e-05,5.1713632e-05,6.591099715669441e-05,training
181,2004-07-27,7.094087947728108e-05,1,7.04130125562098e-05,5.8134693866151455e-05,6.126544694536181e-05,5.470719401143542e-05,6.50347213886577e-05,4.6450325e-05,3.8812697e-05,5.8200676e-05,5.2034848e-05,7.046649436218071e-05,training
182,2004-07-28,7.487954002103516e-05,1,7.483366948165317e-05,6.516276518888843e-05,6.574692640676593e-05,6.442280421583047e-05,6.902700915836256e-05,5.6922225e-05,4.5561366e-05,5.8808884e-05,5.3994845e-05,4.790262685875338e-05,training
183,2004-07-29,5.537093083053581e-05,1,5.663012039110997e-05,5.54882554996928e-05,5.350221784704853e-05,5.375219268707394e-05,5.346091262704049e-05,5.1761297e-05,3.8226237e-05,5.082185e-05,4.9119466e-05,4.619231802137478e-05,training
184,2004-07-30,5.389220619707445e-05,1,5.49733367406849e-05,5.3264760224738464e-05,5.129995033127524e-05,5.2403185363526326e-05,5.183826384408936e-05,5.0354123e-05,3.7565464e-05,4.56906e-05,4.5436314e-05,3.8399894895733576e-05,training
185,2004-08-02,4.7154915376604386e-05,1,4.655961638854018e-05,4.008659866411116e-05,4.464718943314525e-05,3.422129194529091e-05,4.5435677627199796e-05,3.6648045e-05,2.6903468e-05,4.0092284e-05,4.084153e-05,2.879992446557425e-05,training
186,2004-08-03,3.885482802084053e-05,1,3.8937370233252506e-05,3.916258465217621e-05,3.701332690077871e-05,3.868451203719835e-05,3.81036375183858e-05,4.140544e-05,2.870542e-05,3.3630364e-05,3.3605065e-05,4.356804794003703e-05,training
187,2004-08-04,5.162327515414213e-05,1,4.860645753924682e-05,4.045448581648636e-05,4.236184313875241e-05,4.0277493232566905e-05,4.680318653404844e-05,4.1606523e-05,3.119702e-05,3.5366167e-05,3.424438e-05,4.715264273033153e-05,training
188,2004-08-05,5.472249823101639e-05,1,5.0763559117901366e-05,4.7691901499830686e-05,4.389873036364483e-05,6.237532631914914e-05,4.9224002299603137e-05,5.504394e-05,4.479541e-05,3.7829992e-05,3.5787933e-05,7.82197612283396e-05,training
189,2004-08-06,8.158297653157868e-05,1,7.561139666292463e-05,5.7077512968691635e-05,5.662338976376118e-05,7.43741701149649e-05,7.023238367705648e-05,5.7524645e-05,5.0347546e-05,4.8014757e-05,4.3046268e-05,3.453440293370221e-05,training
190,2004-08-09,4.381282998256314e-05,1,4.489921832714624e-05,3.8505812767548215e-05,4.010926300640309e-05,3.604672062742869e-05,4.229175167183657e-05,3.462624e-05,2.8502032e-05,4.0344545e-05,3.8780214e-05,3.266024466208177e-05,training
